date,startDate_min,endDate_max,duration_hours
2024-08-03,2024-08-03 07:00:00+03:00,2024-08-03 17:30:00+03:00,10.5
2024-08-04,2024-08-04 07:00:00+03:00,2024-08-04 17:30:02+03:00,10.500555555555556
2024-08-05,2024-08-05 07:00:00+03:00,2024-08-05 17:30:02+03:00,10.500555555555556
2024-08-06,2024-08-06 07:00:00+03:00,2024-08-06 17:30:02+03:00,10.500555555555556
2024-08-07,2024-08-07 07:00:00+03:00,2024-08-07 15:49:56+03:00,8.832222222222223
2024-08-08,2024-08-08 07:00:00+03:00,2024-08-08 16:51:39+03:00,9.860833333333334
2024-08-09,2024-08-09 08:04:36+03:00,2024-08-09 17:30:00+03:00,9.423333333333334
2024-08-10,2024-08-10 07:00:00+03:00,2024-08-10 17:30:01+03:00,10.500277777777777
2024-08-11,2024-08-11 07:02:02+03:00,2024-08-11 17:30:00+03:00,10.466111111111111
2024-08-12,2024-08-12 07:00:00+03:00,2024-08-12 17:30:02+03:00,10.500555555555556
2024-08-13,2024-08-13 07:12:29+03:00,2024-08-13 17:29:36+03:00,10.285277777777777
2024-08-14,2024-08-14 07:00:00+03:00,2024-08-14 16:59:01+03:00,9.983611111111111
2024-08-15,2024-08-15 07:34:08+03:00,2024-08-15 16:08:51+03:00,8.578611111111112
2024-08-16,2024-08-16 07:00:00+03:00,2024-08-16 17:28:45+03:00,10.479166666666666
2024-08-17,2024-08-17 08:15:15+03:00,2024-08-17 17:30:00+03:00,9.245833333333334
2024-08-18,2024-08-18 07:00:00+03:00,2024-08-18 17:29:54+03:00,10.498333333333333
2024-08-19,2024-08-19 07:00:00+03:00,2024-08-19 17:30:02+03:00,10.500555555555556
2024-08-20,2024-08-20 07:00:00+03:00,2024-08-20 17:30:01+03:00,10.500277777777777
2024-08-21,2024-08-21 08:22:14+03:00,2024-08-21 16:05:27+03:00,7.720277777777778
2024-08-22,2024-08-22 07:00:00+03:00,2024-08-22 16:09:27+03:00,9.1575
2024-08-23,2024-08-23 07:31:35+03:00,2024-08-23 17:30:01+03:00,9.973888888888888
2024-08-24,2024-08-24 07:00:00+03:00,2024-08-24 17:30:00+03:00,10.5
2024-08-25,2024-08-25 07:00:00+03:00,2024-08-25 17:30:00+03:00,10.5
2024-08-26,2024-08-26 07:00:00+03:00,2024-08-26 17:30:00+03:00,10.5
2024-08-27,2024-08-27 07:00:00+03:00,2024-08-27 17:29:29+03:00,10.491388888888888
2024-08-28,2024-08-28 07:00:00+03:00,2024-08-28 16:32:34+03:00,9.542777777777777
2024-08-29,2024-08-29 07:00:00+03:00,2024-08-29 16:14:21+03:00,9.239166666666666
2024-08-30,2024-08-30 07:00:00+03:00,2024-08-30 17:30:02+03:00,10.500555555555556
2024-08-31,2024-08-31 07:57:38+03:00,2024-08-31 17:30:00+03:00,9.539444444444445
2024-09-01,2024-09-01 07:00:00+03:00,2024-09-01 17:30:00+03:00,10.5
2024-09-02,2024-09-02 08:24:13+03:00,2024-09-02 16:05:05+03:00,7.681111111111111
2024-09-03,2024-09-03 07:00:00+03:00,2024-09-03 17:28:17+03:00,10.471388888888889
2024-09-04,2024-09-04 07:41:25+03:00,2024-09-04 17:18:25+03:00,9.616666666666667
2024-09-05,2024-09-05 06:57:14+03:00,2024-09-05 17:30:01+03:00,10.546388888888888
2024-09-06,2024-09-06 07:00:00+03:00,2024-09-06 15:52:18+03:00,8.871666666666666
2024-09-07,2024-09-07 08:22:56+03:00,2024-09-07 17:30:02+03:00,9.118333333333334
2024-09-08,2024-09-08 07:34:46+03:00,2024-09-08 15:58:43+03:00,8.399166666666666
2024-09-09,2024-09-09 08:19:38+03:00,2024-09-09 17:00:38+03:00,8.683333333333334
2024-09-10,2024-09-10 07:17:19+03:00,2024-09-10 17:30:00+03:00,10.211388888888889
2024-09-11,2024-09-11 07:44:19+03:00,2024-09-11 16:20:24+03:00,8.60138888888889
2024-09-12,2024-09-12 07:00:00+03:00,2024-09-12 17:07:26+03:00,10.123888888888889
2024-09-13,2024-09-13 07:09:15+03:00,2024-09-13 17:26:15+03:00,10.283333333333333
2024-09-14,2024-09-14 01:20:40+03:00,2024-09-14 10:30:00+03:00,9.155555555555555
2024-09-15,2024-09-15 00:06:51+03:00,2024-09-15 09:12:58+03:00,9.101944444444445
2024-09-17,2024-09-17 00:00:00+03:00,2024-09-17 09:55:51+03:00,9.930833333333334
2024-09-19,2024-09-19 00:00:02+03:00,2024-09-19 09:59:55+03:00,9.998055555555556
2024-09-21,2024-09-21 00:00:00+03:00,2024-09-21 09:21:51+03:00,9.364166666666666
2024-09-22,2024-09-22 01:29:31+03:00,2024-09-22 10:01:28+03:00,8.5325
2024-09-23,2024-09-23 01:24:39+03:00,2024-09-23 09:09:15+03:00,7.743333333333333
2024-09-24,2024-09-24 00:58:51+03:00,2024-09-24 10:30:01+03:00,9.519444444444444
2024-09-25,2024-09-25 00:29:22+03:00,2024-09-25 10:00:12+03:00,9.51388888888889
2024-09-30,2024-09-30 19:12:26+03:00,2024-10-01 01:30:53+03:00,6.3075
2024-10-02,2024-10-02 18:00:00+03:00,2024-10-03 00:01:37+03:00,6.026944444444444
2024-10-04,2024-10-04 19:27:00+03:00,2024-10-05 03:24:23+03:00,7.956388888888889
2024-10-09,2024-10-09 00:00:00+03:00,2024-10-09 09:09:51+03:00,9.164166666666667
2024-10-10,2024-10-10 00:00:16+03:00,2024-10-10 10:29:50+03:00,10.492777777777778
2024-10-11,2024-10-11 01:12:20+03:00,2024-10-11 10:02:18+03:00,8.832777777777778
2024-10-12,2024-10-12 00:33:37+03:00,2024-10-12 08:40:12+03:00,8.109722222222222
2024-10-14,2024-10-14 01:00:35+03:00,2024-10-14 09:31:35+03:00,8.516666666666667
2024-10-15,2024-10-15 03:51:30+03:00,2024-10-15 10:50:00+03:00,6.975
2024-10-25,2024-10-25 02:25:46+03:00,2024-10-25 10:36:16+03:00,8.175
2024-10-26,2024-10-26 02:29:02+03:00,2024-10-26 12:05:02+03:00,9.6
